CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,CD_DIST,NM_MUN,NM_DIST,Total_setores,v0001,v0002,v0003,v0004,v0005,v0006,v0007
1,Norte,13,Amazonas,1303700,130370005,Santo Antônio do Içá,Santo Antônio do Içá,110,24096,5332,5307,25,5.323809524,0.177187154,4515
1,Norte,13,Amazonas,1303700,130370015,Santo Antônio do Içá,Alterosa,19,4115,957,956,1,5.553306343,4.858299595,741
1,Norte,13,Amazonas,1303809,130380905,São Gabriel da Cachoeira,São Gabriel da Cachoeira,455,44269,11639,11584,55,4.835948645,1.87644025,9113
1,Norte,13,Amazonas,1303809,130380912,São Gabriel da Cachoeira,Cucui,70,3873,990,986,4,4.861460957,0.503778338,794
1,Norte,13,Amazonas,1303809,130380915,São Gabriel da Cachoeira,Içana,21,1145,275,275,0,5.111607143,,224
1,Norte,13,Amazonas,1303809,130380920,São Gabriel da Cachoeira,São Felipe,77,2508,675,675,0,4.804597701,,522
1,Norte,13,Amazonas,1303908,130390805,São Paulo de Olivença,São Paulo de Olivença,75,18866,4408,4382,26,4.982020095,0.423056584,3782
1,Norte,13,Amazonas,1303908,130390815,São Paulo de Olivença,Santa Rita,50,14101,2437,2436,1,6.314823108,1.119570085,2233
1,Norte,13,Amazonas,1303957,130395705,São Sebastião do Uatumã,São Sebastião do Uatumã,30,9972,2840,2828,12,4.212865002,0.634786289,2363
1,Norte,13,Amazonas,1303957,130395710,São Sebastião do Uatumã,Santana,2,1698,397,396,1,5.199386503,,326
1,Norte,13,Amazonas,1304005,130400505,Silves,Silves,34,11559,3923,3895,28,4.081004599,0.884329678,2827
1,Norte,13,Amazonas,1304062,130406205,Tabatinga,Tabatinga,152,66764,17096,17047,49,4.800014408,2.478207622,13881
1,Norte,13,Amazonas,1304104,130410405,Tapauá,Tapauá,139,19599,5983,5953,30,4.066764031,4.068433132,4793
1,Norte,13,Amazonas,1304203,130420305,Tefé,Tefé,160,73669,21101,21071,30,4.212376209,2.839315359,17469
1,Norte,13,Amazonas,1304237,130423705,Tonantins,Tonantins,85,19247,3848,3838,10,5.688849453,0.266193434,3381
1,Norte,13,Amazonas,1304260,130426005,Uarini,Uarini,47,14431,3830,3799,31,4.664813604,1.24264225,3058
1,Norte,13,Amazonas,1304302,130430205,Urucará,Urucará,60,18631,5090,5070,20,4.338547747,1.00396918,4283
1,Norte,13,Amazonas,1304401,130440105,Urucurituba,Urucurituba,25,15950,3534,3513,21,4.746295736,0.574538857,3307
1,Norte,13,Amazonas,1304401,130440110,Urucurituba,Augusto Montenegro,6,2676,817,816,1,3.637107776,2.72851296,733
1,Norte,13,Amazonas,1304401,130440115,Urucurituba,Itapeaçú,7,5319,1268,1263,5,4.415204678,1.587301587,1197
1,Norte,14,Roraima,1400027,140002705,Amajari,Amajari,138,13927,4066,4042,24,4.568897638,2.657480315,3048
1,Norte,14,Roraima,1400050,140005005,Alto Alegre,Alto Alegre,210,21096,6943,6937,6,4.154285714,0.748768473,5075
1,Norte,14,Roraima,1400100,140010005,Boa Vista,Boa Vista,524,413486,133020,132868,152,3.386126597,2.189744362,119466
1,Norte,14,Roraima,1400159,140015905,Bonfim,Bonfim,47,13923,5245,5231,14,3.95888064,1.313535123,3502
1,Norte,14,Roraima,1400175,140017505,Cantá,Cantá,48,18682,8597,8589,8,3.417598533,1.099908341,5455
1,Norte,14,Roraima,1400209,140020905,Caracaraí,Caracaraí,79,20957,8631,8608,23,3.430796983,1.393899639,6098
1,Norte,14,Roraima,1400233,140023305,Caroebe,Caroebe,32,10656,4059,4042,17,3.363057325,0.063694268,3140
1,Norte,14,Roraima,1400282,140028205,Iracema,Iracema,64,10023,3727,3726,1,3.423300307,0.854116843,2927
1,Norte,14,Roraima,1400308,140030805,Mucajaí,Mucajaí,57,18095,7056,7030,26,3.362126866,0.373134328,5360
1,Norte,14,Roraima,1400407,140040705,Normandia,Normandia,97,13986,3569,3560,9,5.10325888,1.025265471,2731
1,Norte,14,Roraima,1400456,140045605,Pacaraima,Pacaraima,71,19305,5087,5058,29,4.381942745,1.93295816,4087
1,Norte,14,Roraima,1400472,140047205,Rorainópolis,Rorainópolis,80,32647,13107,13073,34,3.234289685,0.178695523,10073
1,Norte,14,Roraima,1400506,140050605,São João da Baliza,São João da Baliza,22,8858,2864,2845,19,3.34562212,,2604
1,Norte,14,Roraima,1400605,140060505,São Luiz,São Luiz,17,7315,2591,2576,15,3.16254417,,2264
1,Norte,14,Roraima,1400704,140070405,Uiramutã,Uiramutã,110,13751,3403,3391,12,5.848252344,0.255754476,2346
1,Norte,15,Pará,1500107,150010705,Abaetetuba,Abaetetuba,228,149151,47521,47466,55,3.673250216,3.155166029,40505
1,Norte,15,Pará,1500107,150010710,Abaetetuba,Beja,17,9037,3895,3887,8,3.540275049,0.982318271,2545
1,Norte,15,Pará,1500131,150013105,Abel Figueiredo,Abel Figueiredo,14,6136,2583,2580,3,3.063404893,0.099850225,2003
1,Norte,15,Pará,1500206,150020605,Acará,Acará,65,38322,13914,13885,29,3.472378703,0.581500999,11006
1,Norte,15,Pará,1500206,150020610,Acará,Guajará-Miri,42,12880,5060,5060,0,3.337652242,0.466442083,3859
1,Norte,15,Pará,1500206,150020615,Acará,Jaguarari,16,7821,2797,2797,0,3.545330916,0.090661831,2206
1,Norte,15,Pará,1500305,150030505,Afuá,Afuá,46,37765,11041,11009,32,4.166998232,2.144120248,9048
1,Norte,15,Pará,1500347,150034705,Água Azul do Norte,Água Azul do Norte,50,18080,6694,6679,15,3.196088889,3.84,5625
1,Norte,15,Pará,1500404,150040405,Alenquer,Alenquer,95,69377,21957,21937,20,3.867451068,0.646852172,17933
1,Norte,15,Pará,1500503,150050305,Almeirim,Almeirim,58,24396,7701,7670,31,3.877131474,1.131474104,6275
1,Norte,15,Pará,1500503,150050310,Almeirim,Arumanduba,6,3415,1175,1175,0,4.274092616,0.250312891,799
1,Norte,15,Pará,1500503,150050315,Almeirim,Monte Dourado,21,6469,3789,3780,9,3.143552311,5.98540146,2055
1,Norte,15,Pará,1500602,150060205,Altamira,Altamira,335,110337,47818,47764,54,3.033926753,5.470104284,36343
1,Norte,15,Pará,1500602,150060206,Altamira,Cachoeira da Serra,26,3942,1506,1488,18,3.352739726,4.109589041,1168
1,Norte,15,Pará,1500602,150060207,Altamira,Castelo dos Sonhos,38,12000,4950,4913,37,3.157172996,5.775316456,3792
1,Norte,15,Pará,1500701,150070105,Anajás,Anajás,31,28011,7665,7646,19,4.379331974,0.54884742,6377
1,Norte,15,Pará,1500800,150080005,Ananindeua,Ananindeua,678,478778,187386,187331,55,3.082027822,4.317219842,154984
1,Norte,15,Pará,1500859,150085905,Anapu,Anapu,56,31850,13000,12958,42,3.377841513,2.889313788,9414
1,Norte,15,Pará,1500909,150090905,Augusto Corrêa,Augusto Corrêa,29,21841,6864,6859,5,3.55295266,,6147
1,Norte,15,Pará,1500909,150090910,Augusto Corrêa,Aturiaí,23,10836,3351,3350,1,3.710958904,,2920
1,Norte,15,Pará,1500909,150090915,Augusto Corrêa,Emboraí,12,6388,1972,1971,1,3.656554093,,1747
1,Norte,15,Pará,1500909,150090920,Augusto Corrêa,Itapixuna,18,5508,1796,1796,0,3.52173913,,1564
1,Norte,15,Pará,1500958,150095805,Aurora do Pará,Aurora do Pará,45,23774,8261,8258,3,3.564852302,1.109611636,6669
1,Norte,15,Pará,1501006,150100605,Aveiro,Aveiro,14,8218,2793,2769,24,3.96444228,0.340964442,2053
1,Norte,15,Pará,1501006,150100610,Aveiro,Brasília Legal,38,7930,3027,3022,5,3.741737488,3.635505194,2118
1,Norte,15,Pará,1501006,150100615,Aveiro,Pinhel,26,2142,679,679,0,4.4625,1.666666667,480
1,Norte,15,Pará,1501105,150110505,Bagre,Bagre,32,31575,6326,6299,27,5.523943168,0.140326259,5701
1,Norte,15,Pará,1501105,150110510,Bagre,Pedreira,1,317,163,163,0,4.953125,,64
1,Norte,15,Pará,1501204,150120405,Baião,Baião,40,31588,8551,8511,40,4.169444074,0.133315558,7501
1,Norte,15,Pará,1501204,150120410,Baião,Joana Peres,13,6857,2078,2055,23,3.732409972,0.498614958,1805
1,Norte,15,Pará,1501204,150120420,Baião,São Joaquim do Ituquara,6,8419,1674,1665,9,5.156269302,1.050030883,1619
1,Norte,15,Pará,1501204,150120430,Baião,Umarizal do Tocantins,17,4777,1300,1299,1,3.980833333,0.166666667,1200
1,Norte,15,Pará,1501253,150125305,Bannach,Bannach,14,4031,1894,1855,39,3.013544018,5.0413845,1329
1,Norte,15,Pará,1501303,150130305,Barcarena,Barcarena,151,87562,32301,32257,44,3.375308642,4.008487654,25920
1,Norte,15,Pará,1501303,150130310,Barcarena,Murucupi,75,39088,15931,15917,14,3.230508475,4.720959074,12095
1,Norte,15,Pará,1501402,150140205,Belém,Belém,203,140032,60525,60387,138,2.800725218,10.97443705,49916
1,Norte,15,Pará,1501402,150140245,Belém,Bengui,376,275689,108043,108027,16,3.107256481,4.432636115,88638
1,Norte,15,Pará,1501402,150140250,Belém,Entroncamento,176,123823,48346,48337,9,3.055706455,4.775544471,40498
1,Norte,15,Pará,1501402,150140255,Belém,Guamá,358,283619,104872,104846,26,3.18051068,4.090378747,89136
1,Norte,15,Pará,1501402,150140260,Belém,Icoaraci,230,171529,68727,68709,18,3.045533684,4.681281978,56288
1,Norte,15,Pará,1501402,150140265,Belém,Mosqueiro,90,38385,31550,31498,52,3.08483871,1.806451613,12400
1,Norte,15,Pará,1501402,150140267,Belém,Outeiro,84,39480,20514,20502,12,3.0421775,2.775850104,12969
1,Norte,15,Pará,1501402,150140275,Belém,Sacramenta,306,230846,86412,86380,32,3.14016044,5.39885322,73423
1,Norte,15,Pará,1501451,150145105,Belterra,Belterra,66,18099,7597,7585,12,3.373042506,2.516778523,5364
1,Norte,15,Pará,1501501,150150105,Benevides,Benevides,93,35438,13734,13719,15,3.091370558,1.925433222,11426
1,Norte,15,Pará,1501501,150150110,Benevides,Benfica,89,28129,12600,12585,15,3.092590554,0.803699218,9083
1,Norte,15,Pará,1501576,150157605,Bom Jesus do Tocantins,Bom Jesus do Tocantins,46,18005,5813,5795,18,3.511332552,2.579132474,5118
1,Norte,15,Pará,1501600,150160005,Bonito,Bonito,23,12622,5312,5311,1,2.987452652,1.5625,4224
1,Norte,15,Pará,1501709,150170905,Bragança,Bragança,131,93543,33886,33859,27,3.272918493,0.988606486,28525
1,Norte,15,Pará,1501709,150170910,Bragança,Almoço,8,2696,954,954,0,3.374217772,0.625782228,799
1,Norte,15,Pará,1501709,150170915,Bragança,Caratateua,16,10154,3750,3750,0,3.214308325,1.297879076,3159
1,Norte,15,Pará,1501709,150170920,Bragança,Nova Mocajuba,8,2935,1032,1032,0,3.485748219,1.425178147,842
1,Norte,15,Pará,1501709,150170930,Bragança,Tijoca,16,9394,3104,3104,0,3.59372609,0.191277735,2614
1,Norte,15,Pará,1501709,150170940,Bragança,Treme,4,4360,1327,1327,0,3.784722222,0.347222222,1152
1,Norte,15,Pará,1501725,150172505,Brasil Novo,Brasil Novo,49,24718,8945,8943,2,3.420346021,2.325259516,7225
1,Norte,15,Pará,1501758,150175805,Brejo Grande do Araguaia,Brejo Grande do Araguaia,18,5225,2232,2232,0,3.136254502,0.420168067,1666
1,Norte,15,Pará,1501758,150175815,Brejo Grande do Araguaia,São Raimundo do Araguaia,5,1558,731,731,0,3.343347639,0.429184549,466
1,Norte,15,Pará,1501782,150178205,Breu Branco,Breu Branco,86,45712,16756,16744,12,3.3705288,1.60041301,13559
1,Norte,15,Pará,1501808,150180805,Breves,Breves,56,66259,19006,18931,75,4.007595552,0.522573981,16457
1,Norte,15,Pará,1501808,150180810,Breves,Antônio Lemos,11,8091,1944,1944,0,4.924528302,,1643
1,Norte,15,Pará,1501808,150180815,Breves,Curumu,19,17384,4160,4158,2,4.894144144,,3552
1,Norte,15,Pará,1501808,150180820,Breves,São Miguel dos Macacos,13,15234,3005,3003,2,5.61311717,,2714
1,Norte,15,Pará,1501907,150190705,Bujaru,Bujaru,28,18585,6707,6698,9,3.457478553,1.566579634,5362
1,Norte,15,Pará,1501907,150190710,Bujaru,Guajará-Açu,12,5798,2209,2208,1,3.316933638,0.514874142,1748
1,Norte,15,Pará,1501956,150195605,Cachoeira do Piriá,Cachoeira do Piriá,46,19630,7239,7233,6,3.486049405,4.567264972,5627
1,Norte,15,Pará,1502004,150200405,Cachoeira do Arari,Cachoeira do Arari,44,23981,7320,7310,10,3.655272394,0.412025027,6553
1,Norte,15,Pará,1502103,150210305,Cametá,Cametá,93,75903,22801,22770,31,3.902612459,3.194723553,19407
1,Norte,15,Pará,1502103,150210307,Cametá,Areião,4,1932,860,860,0,3.701149425,0.766283525,522
1,Norte,15,Pará,1502103,150210310,Cametá,Carapajó,15,10793,3169,3164,5,4.201245621,0.544959128,2569
1,Norte,15,Pará,1502103,150210315,Cametá,Curuçambaba,15,10452,3056,3052,4,4.076472883,1.131486539,2563
1,Norte,15,Pará,1502103,150210320,Cametá,Janua Coeli,14,9366,2509,2509,0,4.144247788,0.840707965,2260
1,Norte,15,Pará,1502103,150210325,Cametá,Juaba,37,15936,4377,4376,1,4.31285521,0.270635995,3695
1,Norte,15,Pará,1502103,150210330,Cametá,Moiraba,5,3280,1144,1144,0,4.039408867,1.477832512,812
1,Norte,15,Pará,1502103,150210336,Cametá,Torres do Cupijó,6,2862,816,816,0,4.336363636,0.303030303,660
1,Norte,15,Pará,1502103,150210340,Cametá,Vila do Carmo do Tocantins,4,3660,1173,1173,0,4.310954064,0.23557126,849
1,Norte,15,Pará,1502152,150215205,Canaã dos Carajás,Canaã dos Carajás,106,77079,28605,28514,91,3.152189961,4.187171916,24384
1,Norte,15,Pará,1502202,150220205,Capanema,Capanema,87,62946,24769,24734,35,3.02115995,4.193517361,20794
1,Norte,15,Pará,1502202,150220210,Capanema,Mirasselvas,12,4588,1768,1768,0,3.33915575,2.547307132,1374
1,Norte,15,Pará,1502202,150220215,Capanema,Tauari,9,2860,1131,1131,0,3.139407245,0.54884742,911
1,Norte,15,Pará,1502301,150230105,Capitão Poço,Capitão Poço,114,56506,23019,22990,29,3.09947328,0.960166795,18226
1,Norte,15,Pará,1502400,150240005,Castanhal,Castanhal,325,185078,76753,76721,32,3.00544804,4.278744511,61490
1,Norte,15,Pará,1502400,150240010,Castanhal,Apeú,15,7178,3256,3253,3,3.000420168,2.983193277,2380
1,Norte,15,Pará,1502509,150250905,Chaves,Chaves,30,18047,5177,5155,22,4.339281408,0.168796721,4147
1,Norte,15,Pará,1502509,150250910,Chaves,São Sebastião de Viçosa,5,2710,641,639,2,4.50166113,0.166112957,602
1,Norte,15,Pará,1502608,150260805,Colares,Colares,32,12868,5678,5664,14,3.216108054,0.225112556,3998
1,Norte,15,Pará,1502707,150270705,Conceição do Araguaia,Conceição do Araguaia,91,44617,19636,19569,67,2.93460652,4.234441883,15185
1,Norte,15,Pará,1502756,150275605,Concórdia do Pará,Concórdia do Pará,52,26881,9660,9656,4,3.368388067,1.19077463,7978
1,Norte,15,Pará,1502764,150276405,Cumaru do Norte,Cumaru do Norte,36,14036,5101,4863,238,3.574089291,2.930703917,3651
1,Norte,15,Pará,1502772,150277205,Curionópolis,Curionópolis,46,19950,9067,9033,34,3.108167082,2.322319202,6416
1,Norte,15,Pará,1502806,150280605,Curralinho,Curralinho,22,22472,6641,6621,20,4.04036036,0.054054054,5550
1,Norte,15,Pará,1502806,150280610,Curralinho,Piriá,13,11431,3008,3006,2,4.359649123,,2622
1,Norte,15,Pará,1502855,150285505,Curuá,Curuá,35,14117,5183,5173,10,3.612903226,0.384024578,3906
1,Norte,15,Pará,1502905,150290505,Curuçá,Curuçá,34,26729,9969,9943,26,3.434385061,2.910495815,7765
1,Norte,15,Pará,1502905,150290520,Curuçá,Lauro Sodré,11,5695,2141,2141,0,3.18334265,4.304080492,1789
1,Norte,15,Pará,1502905,150290525,Curuçá,Murajá,7,3366,1246,1246,0,3.413793103,0.912778905,986
1,Norte,15,Pará,1502905,150290540,Curuçá,Ponta de Ramos,16,5472,2233,2232,1,3.401119403,3.109452736,1608
1,Norte,15,Pará,1502939,150293905,Dom Eliseu,Dom Eliseu,68,58484,16018,15990,28,3.804139816,1.21721018,15363
1,Norte,15,Pará,1502954,150295405,Eldorado do Carajás,Eldorado do Carajás,62,28192,12326,12314,12,3.154957983,4.649859944,8925
1,Norte,15,Pará,1503002,150300205,Faro,Faro,28,7611,2295,2287,8,4.171428571,,1820
1,Norte,15,Pará,1503002,150300208,Faro,Nova Maracanã,3,1117,372,371,1,3.971530249,,281
1,Norte,15,Pará,1503044,150304405,Floresta do Araguaia,Floresta do Araguaia,32,14648,7122,7119,3,3.006568144,4.269293924,4872
1,Norte,15,Pará,1503044,150304410,Floresta do Araguaia,Bela Vista,7,3250,1610,1610,0,2.90957923,2.864816473,1117
1,Norte,15,Pará,1503077,150307705,Garrafão do Norte,Garrafão do Norte,55,24703,9944,9939,5,3.200699663,0.531225706,7718
1,Norte,15,Pará,1503093,150309305,Goianésia do Pará,Goianésia do Pará,66,26362,10964,10952,12,3.17329477,4.85659195,8298
1,Norte,15,Pará,1503101,150310105,Gurupá,Gurupá,29,24108,6683,6652,31,4.27301813,1.990757199,5626
1,Norte,15,Pará,1503101,150310110,Gurupá,Carrazedo,9,2438,558,556,2,4.743190661,,514
1,Norte,15,Pará,1503101,150310115,Gurupá,Itatupã,8,5240,1404,1404,0,4.225806452,1.693548387,1240
1,Norte,15,Pará,1503200,150320005,Igarapé-Açu,Igarapé-Açu,43,29729,11988,11976,12,3.092538558,0.385577324,9596
1,Norte,15,Pará,1503200,150320010,Igarapé-Açu,Caripi,13,6068,2620,2619,1,3.056926952,0.604534005,1985
1,Norte,15,Pará,1503309,150330905,Igarapé-Miri,Igarapé-Miri,56,40675,12693,12683,10,3.743525942,2.220993457,10851
1,Norte,15,Pará,1503309,150330910,Igarapé-Miri,Maiauatá,32,24156,7149,7147,2,3.966502463,1.97044335,6090
1,Norte,15,Pará,1503408,150340805,Inhangapi,Inhangapi,26,10325,4068,4067,1,3.208333333,2.021144279,3216
1,Norte,15,Pará,1503457,150345705,Ipixuna do Pará,Ipixuna do Pará,74,30329,11017,10990,27,3.45,1.355353075,8780
1,Norte,15,Pará,1503507,150350705,Irituia,Irituia,77,30955,11840,11832,8,3.234113712,1.254180602,9568
1,Norte,15,Pará,1503606,150360605,Itaituba,Itaituba,231,112817,41749,41617,132,3.363946596,4.110040113,33406
1,Norte,15,Pará,1503606,150360620,Itaituba,Moraes Almeida,21,10497,4253,4189,64,3.275362319,2.834138486,3105
1,Norte,15,Pará,1503705,150370505,Itupiranga,Itupiranga,105,49754,17966,17894,72,3.602609641,4.02319681,13795
1,Norte,15,Pará,1503754,150375405,Jacareacanga,Jacareacanga,169,23031,6213,6169,44,4.816164154,7.16080402,4776
1,Norte,15,Pará,1503754,150375420,Jacareacanga,Porto Rico,5,1011,658,624,34,2.689349112,22.18934911,338
1,Norte,15,Pará,1503804,150380405,Jacundá,Jacundá,90,37707,15759,15743,16,2.98636976,4.691338458,12619
1,Norte,15,Pará,1503903,150390305,Juruti,Juruti,60,50881,16369,16278,91,4.108899676,2.046925566,12360
1,Norte,15,Pará,1504000,150400005,Limoeiro do Ajuru,Limoeiro do Ajuru,36,29569,8284,8273,11,4.113402062,1.170242407,7178
1,Norte,15,Pará,1504059,150405905,Mãe do Rio,Mãe do Rio,40,34353,11584,11583,1,3.466895438,0.444085587,9908
1,Norte,15,Pará,1504109,150410905,Magalhães Barata,Magalhães Barata,13,5548,2267,2259,8,3.17653824,0.345025877,1739
1,Norte,15,Pará,1504109,150410910,Magalhães Barata,Cafezal,7,2567,1053,1053,0,3.373193167,,761
1,Norte,15,Pará,1504208,150420805,Marabá,Marabá,491,266533,106660,106555,105,3.08736364,4.114920362,86077
1,Norte,15,Pará,1504307,150430705,Maracanã,Maracanã,35,15916,6367,6303,64,3.378199659,1.599829352,4688
1,Norte,15,Pará,1504307,150430715,Maracanã,Boa Esperança,20,4231,1872,1871,1,3.242145594,2.375478927,1305
1,Norte,15,Pará,1504307,150430740,Maracanã,São Roberto,19,5824,2227,2227,0,3.360646278,2.365839585,1733
1,Norte,15,Pará,1504406,150440605,Marapanim,Marapanim,29,11249,4591,4582,9,3.261096606,0.319118074,3447
1,Norte,15,Pará,1504406,150440610,Marapanim,Marudá,5,1618,726,726,0,3.236,0.6,500
1,Norte,15,Pará,1504406,150440615,Marapanim,Matapiquara,6,2550,1132,1131,1,2.914285714,0.114285714,875
1,Norte,15,Pará,1504406,150440620,Marapanim,Monte Alegre do Maú,9,2882,1276,1276,0,3.20935412,5.011135857,898
1,Norte,15,Pará,1504406,150440622,Marapanim,Praia de Marudá,20,8274,6714,6672,42,3.090875093,1.346297681,2674
1,Norte,15,Pará,1504422,150442205,Marituba,Marituba,227,111785,45933,45907,26,3.081615599,2.194986072,35900
1,Norte,15,Pará,1504455,150445505,Medicilândia,Medicilândia,46,22084,9937,9925,12,3.014492754,0.875034181,7314
1,Norte,15,Pará,1504455,150445535,Medicilândia,União da Floresta,14,5010,2457,2456,1,3.030852995,0.060496068,1653
1,Norte,15,Pará,1504505,150450505,Melgaço,Melgaço,23,23355,5271,5203,68,4.803645402,0.041425021,4828
1,Norte,15,Pará,1504505,150450510,Melgaço,Areias,5,4526,973,973,0,5.091113611,0.112485939,889
1,Norte,15,Pará,1504604,150460405,Mocajuba,Mocajuba,29,23859,7458,7446,12,3.93010575,0.974884336,6052
1,Norte,15,Pará,1504604,150460415,Mocajuba,São Pedro de Viseu,20,3339,953,953,0,4.152985075,2.114427861,804
1,Norte,15,Pará,1504703,150470305,Moju,Moju,141,64719,22954,22868,86,3.318578618,2.285098079,19474
1,Norte,15,Pará,1504703,150470310,Moju,Cairari,42,19375,7075,7072,3,3.475686345,3.534900413,5573
1,Norte,15,Pará,1504752,150475205,Mojuí dos Campos,Mojuí dos Campos,40,23501,9912,9910,2,3.139746159,1.295925184,7485
1,Norte,15,Pará,1504802,150480205,Monte Alegre,Monte Alegre,104,60012,24608,24592,16,3.271512706,0.812520449,18338
1,Norte,15,Pará,1504901,150490105,Muaná,Muaná,34,34504,9841,9813,28,4.207905042,0.379344102,8172
1,Norte,15,Pará,1504901,150490110,Muaná,São Francisco da Jararaca,7,6588,1585,1585,0,4.521619767,0.06863418,1457
1,Norte,15,Pará,1504901,150490115,Muaná,São Miguel do Pracuúba,4,4276,1274,1274,0,4.183953033,0.097847358,1022
1,Norte,15,Pará,1504950,150495005,Nova Esperança do Piriá,Nova Esperança do Piriá,39,20478,7914,7904,10,3.393206297,1.441590721,6035
1,Norte,15,Pará,1504976,150497605,Nova Ipixuna,Nova Ipixuna,30,13955,6156,6152,4,3.037472767,3.507625272,4590
1,Norte,15,Pará,1505007,150500705,Nova Timboteua,Nova Timboteua,20,9261,4238,4234,4,2.730678466,1.032448378,3390
1,Norte,15,Pará,1505007,150500710,Nova Timboteua,Timboteua,9,3545,1503,1503,0,3.011894647,0.764655905,1177
1,Norte,15,Pará,1505031,150503105,Novo Progresso,Novo Progresso,50,33638,13888,13792,96,3.201605965,1.567727751,10461
